C_num,UB,User_gender,Original,Enhancement,Text
8,1,1,lEvel 2,"Hey boy, ","Hey boy, lEvel 2"
8,0,1,Level: 2,No enhancement,"Level: 2 In level two, we want the green sticker of the white-green edge to pair with the green centerpiece Since the white sticker of the edge piece is on the down face, rotate the down face until the green stickers match. After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
8,1,1,solvE,"Hey boy, ","Hey boy, solvE"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You'll be able to solve a Rubik's Cube in no time! Choose another level or repeat this one:
8,1,1,level 4,"Hey boy, ","Hey boy, level 4"
8,0,1,Level: 4,No enhancement,"Level: 4 To complete level 4 we need both the white and green stickers of the white-green edge piece to be paired with their centerpieces, but only the white stickers are currently paired Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times To pair the green stickers perform the following moves: r	u	'	r	'	u"
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
8,1,1,level 3,"Hey boy, ","Hey boy, level 3"
8,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: r	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You'll be able to solve a Rubik's Cube in no time! Choose another level or repeat this one:
8,1,1,LEVEL 5,"Hey boy, ","Hey boy, LEVEL 5"
8,0,1,Level: 5,No enhancement,"Level: 5 In level 5, our goal is to pair the white and green stickers of the white-green edge piece with their centerpieces and complete the White Cross Right now, the green sticker is on the down face and the white piece is on the front face The following moves will teach you how to get the edge piece into place: d	r	f	'	r	'"
8,1,1,SOLVE,"Hey boy, ","Hey boy, SOLVE"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
8,1,1,LEVEL 6,"Hey boy, ","Hey boy, LEVEL 6"
8,0,1,Level: 6,No enhancement,"Level: 6 In level 6, the green sticker of the white-green edge piece is on the up face and the white sticker is on the front face To move the edge piece into place, pair the stickers with their centerpieces, and solve the white cross, you would use the following moves: f	u	'	r	u"
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
8,1,1,Level 7,"Hey boy, ","Hey boy, Level 7 Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
8,1,1,Level 7,"Hey boy, ","Hey boy, Level 7 Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
8,1,1,Level 6,"Hey boy, ","Hey boy, Level 6 Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
8,1,1,level 7,"Hey boy, ","Hey boy, level 7"
8,0,1,Level: 7,No enhancement,"Level: 7 For level 7, the green sticker of the white-green edge is on the up face and the white sticker is on the back face We want to pair the green sticker with the green centerpiece so we will perform the following moves: b	u	l	u	'"
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You'll be able to solve a Rubik's Cube in no time! Choose another level or repeat this one:
8,1,1,level 8,"Hey boy, ","Hey boy, level 8"
8,0,1,Level: 8,No enhancement,"Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	l	'	f	l"
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
8,1,1,LEVEL 9,"Hey boy, ","Hey boy, LEVEL 9"
8,0,1,Level: 9,No enhancement,"Level: 9 On our final level, we will pair the green sticker of the white-green edge with the green centerpiece Currently, the green sticker is on the back face and the white sticker is on the up face We will put the edge in place by completing these moves: b	u	l	l	u	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
8,1,1,level 9,"Hey boy, ","Hey boy, level 9"
8,0,1,Level: 9,No enhancement,"Level: 9 On our final level, we will pair the green sticker of the white-green edge with the green centerpiece Currently, the green sticker is on the back face and the white sticker is on the up face We will put the edge in place by completing these moves: b	u	l	l	u	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
8,1,1,level 1,"Hey boy, ","Hey boy, level 1"
8,0,1,Level: 1,No enhancement,"Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too Turn the front face until the white-green edge piece completes the White Cross."
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
8,1,1,level 1,"Hey boy, ","Hey boy, level 1"
8,0,1,Level: 1,No enhancement,"Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too Turn the front face until the white-green edge piece completes the White Cross."
8,1,1,level 2,"Hey boy, ","Hey boy, level 2"
8,0,1,Level: 2,No enhancement,"Level: 2 In level two, we want the green sticker of the white-green edge to pair with the green centerpiece Since the white sticker of the edge piece is on the down face, rotate the down face until the green stickers match. After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
8,1,1,level 3,"Hey boy, ","Hey boy, level 3"
8,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: r	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
8,1,1,level 4,"Hey boy, ","Hey boy, level 4"
8,0,1,Level: 4,No enhancement,"Level: 4 To complete level 4 we need both the white and green stickers of the white-green edge piece to be paired with their centerpieces, but only the white stickers are currently paired Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times To pair the green stickers perform the following moves: r	u	'	r	'	u"
8,1,1,solve,"Hey boy, ","Hey boy, solve"
8,0,1,Watch the cube to see the moves being performed.,No enhancement,"Watch the cube to see the moves being performed. You'll be able to solve a Rubik's Cube in no time! Choose another level or repeat this one: Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube. Today we'll learn the different moves you need to know to solve the white cross.  Would you like to hear more about the white cross and how we will learn the moves?"
9,1,1,Yes,"Hey boy, ","Hey boy, Yes"
9,0,1,Let's talk about the white cross!,No enhancement,"Let's talk about the white cross!  First, what does the white cross even look like? On the UP face, the white cross will have the white centerpiece with the white edge pieces forming the cross. It is also important that color stickers of the white edge pieces are paired with their matching color centerpieces.  We can see an example of the white cross below. nan Today, I'll teach you the moves to solve the white cross by focusing on putting the white-green edge piece in its correct place. By learning these moves for the white-green edge piece, you can apply them to the other white edge pieces and solve the white cross."
9,1,1,Continue,"Hey boy, ","Hey boy, Continue"
9,0,1,We've broken the moves you need to know into different levels which will gradually increase in complexity.,No enhancement,"We've broken the moves you need to know into different levels which will gradually increase in complexity.  In each level, I'll guide you through finding the white-green edge piece and how you can move it to put it in place.  To see the move performed on the virtual cube, just type in 'Solve'. Awesome! Go ahead and pick a level to start learning:"
9,1,1,Level 1,"Hey boy, ","Hey boy, Level 1 Hey boy, Level 1"
9,0,1,Level: 1,No enhancement,"Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too Turn the front face until the white-green edge piece completes the White Cross. Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're doing awesome! Choose another level or repeat this one:
9,1,1,Level 2,"Hey boy, ","Hey boy, Level 2"
9,0,1,Level: 2,No enhancement,"Level: 2 In level two, we want the green sticker of the white-green edge to pair with the green centerpiece Since the white sticker of the edge piece is on the down face, rotate the down face until the green stickers match. After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're doing awesome! Choose another level or repeat this one:
9,1,1,Level 1,"Hey boy, ","Hey boy, Level 1"
9,0,1,Level: 1,No enhancement,"Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too Turn the front face until the white-green edge piece completes the White Cross. Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
9,1,1,Level 3,"Hey boy, ","Hey boy, Level 3"
9,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: r	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Click solve whenever you are ready"
9,1,1,r',"Hey boy, ","Hey boy, r'"
9,0,1,Awesome! Go ahead and pick a level to start learning:,No enhancement,Awesome! Go ahead and pick a level to start learning:
9,1,1,Level 3,"Hey boy, ","Hey boy, Level 3 Hey boy, Level 3"
9,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: l After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Click solve whenever you are ready"
9,1,1,l,"Hey boy, ","Hey boy, l Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
9,1,1,Level 9,"Hey boy, ","Hey boy, Level 9 Hey boy, Level 9"
9,0,1,Level: 9,No enhancement,"Level: 9 On our final level, we will pair the green sticker of the white-green edge with the green centerpiece Currently, the green sticker is on the back face and the white sticker is on the up face We will put the edge in place by completing these moves: b	u	l	l	u	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
9,1,1,Level 1,"Hey boy, ","Hey boy, Level 1 Hey boy, Level 1"
9,0,1,Level: 1,No enhancement,"Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too Turn the front face until the white-green edge piece completes the White Cross. Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
9,1,1,Level 2,"Hey boy, ","Hey boy, Level 2 Hey boy, Level 4"
9,0,1,Level: 4,No enhancement,"Level: 4 To complete level 4 we need both the white and green stickers of the white-green edge piece to be paired with their centerpieces, but only the white stickers are currently paired Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times To pair the green stickers perform the following moves: r	u	'	r	'	u Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
9,1,1,Level 5,"Hey boy, ","Hey boy, Level 5"
9,0,1,Level: 5,No enhancement,"Level: 5 In level 5, our goal is to pair the white and green stickers of the white-green edge piece with their centerpieces and complete the White Cross Right now, the green sticker is on the down face and the white piece is on the front face The following moves will teach you how to get the edge piece into place: d	r	f	'	r	' Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
9,1,1,Level 6,"Hey boy, ","Hey boy, Level 6"
9,0,1,Level: 6,No enhancement,"Level: 6 In level 6, the green sticker of the white-green edge piece is on the up face and the white sticker is on the front face To move the edge piece into place, pair the stickers with their centerpieces, and solve the white cross, you would use the following moves: f	u	'	r	u Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You'll be able to solve a Rubik's Cube in no time! Choose another level or repeat this one:
9,1,1,Level 7,"Hey boy, ","Hey boy, Level 7"
9,0,1,Level: 7,No enhancement,"Level: 7 For level 7, the green sticker of the white-green edge is on the up face and the white sticker is on the back face We want to pair the green sticker with the green centerpiece so we will perform the following moves: b	u	l	u	' Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You'll be able to solve a Rubik's Cube in no time! Choose another level or repeat this one:
9,1,1,Level 8,"Hey boy, ","Hey boy, Level 8"
9,0,1,Level: 8,No enhancement,"Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	r	f	'	r	' Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
9,1,1,Level 3 ,"Hey boy, ","Hey boy, Level 3 "
9,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: r	'"
9,1,1,cancel,"Hey boy, ","Hey boy, cancel"
9,0,1,"After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place.",No enhancement,"After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Click solve whenever you are ready"
9,1,1,Level 4,"Hey boy, ","Hey boy, Level 4"
9,0,1,Level: 4,No enhancement,"Level: 4 To complete level 4 we need both the white and green stickers of the white-green edge piece to be paired with their centerpieces, but only the white stickers are currently paired Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times To pair the green stickers perform the following moves: r	u	'	r	'	u Click solve whenever you are ready"
9,1,1,Solve,"Hey boy, ","Hey boy, Solve"
9,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
9,1,1,Level 5 ,"Hey boy, ","Hey boy, Level 5 "
9,0,1,Level: 5,No enhancement,"Level: 5 In level 5, our goal is to pair the white and green stickers of the white-green edge piece with their centerpieces and complete the White Cross"
9,1,1,Level 6,"Hey boy, ","Hey boy, Level 6"
9,0,1,"Right now, the green sticker is on the down face and the white piece is on the front face",No enhancement,"Right now, the green sticker is on the down face and the white piece is on the front face The following moves will teach you how to get the edge piece into place: d	r	f	'	r	' Click solve whenever you are ready Level: 6 In level 6, the green sticker of the white-green edge piece is on the up face and the white sticker is on the front face"
9,1,1,Level 1,"Hey boy, ","Hey boy, Level 1"
9,0,1,"To move the edge piece into place, pair the stickers with their centerpieces, and solve the white cross, you would use the following moves: f	u	'	r	u",No enhancement,"To move the edge piece into place, pair the stickers with their centerpieces, and solve the white cross, you would use the following moves: f	u	'	r	u Click solve whenever you are ready Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too"
9,1,1,Level 2,"Hey boy, ","Hey boy, Level 2"
9,0,1,Turn the front face until the white-green edge piece completes the White Cross.,No enhancement,"Turn the front face until the white-green edge piece completes the White Cross. Click solve whenever you are ready Level: 2 In level two, we want the green sticker of the white-green edge to pair with the green centerpiece Since the white sticker of the edge piece is on the down face, rotate the down face until the green stickers match. After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Click solve whenever you are ready"
9,1,1,Level 7,"Hey boy, ","Hey boy, Level 7"
9,0,1,Level: 7,No enhancement,Level: 7
9,1,1,Level 8,"Hey boy, ","Hey boy, Level 8"
9,0,1,"For level 7, the green sticker of the white-green edge is on the up face and the white sticker is on the back face",No enhancement,"For level 7, the green sticker of the white-green edge is on the up face and the white sticker is on the back face We want to pair the green sticker with the green centerpiece so we will perform the following moves: b	u	l	u	' Click solve whenever you are ready Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	l	'	f	l Click solve whenever you are ready"
9,1,1,Level 8,"Hey boy, ","Hey boy, Level 8"
9,0,1,Level: 8,No enhancement,"Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	r	f	'	r	' Click solve whenever you are ready Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube. Today we'll learn the different moves you need to know to solve the white cross.  Would you like to hear more about the white cross and how we will learn the moves?"
10,1,1,Yes,"Hey boy, ","Hey boy, Yes"
10,0,1,Let's talk about the white cross!,No enhancement,"Let's talk about the white cross!  First, what does the white cross even look like? On the UP face, the white cross will have the white centerpiece with the white edge pieces forming the cross. It is also important that color stickers of the white edge pieces are paired with their matching color centerpieces.  We can see an example of the white cross below. nan Today, I'll teach you the moves to solve the white cross by focusing on putting the white-green edge piece in its correct place. By learning these moves for the white-green edge piece, you can apply them to the other white edge pieces and solve the white cross."
10,1,1,Continue,"Hey boy, ","Hey boy, Continue"
10,0,1,We've broken the moves you need to know into different levels which will gradually increase in complexity.,No enhancement,"We've broken the moves you need to know into different levels which will gradually increase in complexity.  In each level, I'll guide you through finding the white-green edge piece and how you can move it to put it in place.  To see the move performed on the virtual cube, just type in 'Solve'. Awesome! Go ahead and pick a level to start learning:"
10,1,1,Level 1,"Hey boy, ","Hey boy, Level 1 Hey boy, Level 1"
10,0,1,Level: 1,No enhancement,"Level: 1 In level 1, we can see that all the color stickers of the white-color edge pieces are paired with their matching color centerpiece, but to acheive the White Cross the white stickers need to pair with the white center piece too Turn the front face until the white-green edge piece completes the White Cross."
10,1,1,Solve,"Hey boy, ","Hey boy, Solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
10,1,1,Level 2,"Hey boy, ","Hey boy, Level 2 Hey boy, Level 2"
10,0,1,Level: 2,No enhancement,"Level: 2 In level two, we want the green sticker of the white-green edge to pair with the green centerpiece Since the white sticker of the edge piece is on the down face, rotate the down face until the green stickers match. After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
10,1,1,Level 3,"Hey boy, ","Hey boy, Level 3 Hey boy, Level 3"
10,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: l After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're doing awesome! Choose another level or repeat this one:
10,1,1,Level 4,"Hey boy, ","Hey boy, Level 4 Hey boy, Level 4"
10,0,1,Level: 4,No enhancement,"Level: 4 To complete level 4 we need both the white and green stickers of the white-green edge piece to be paired with their centerpieces, but only the white stickers are currently paired Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times To pair the green stickers perform the following moves: r	u	'	r	'	u"
10,1,1,solve ,"Hey boy, ","Hey boy, solve "
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're doing awesome! Choose another level or repeat this one:
10,1,1,Level 5,"Hey boy, ","Hey boy, Level 5 Hey boy, Level 5"
10,0,1,Level: 5,No enhancement,"Level: 5 In level 5, our goal is to pair the white and green stickers of the white-green edge piece with their centerpieces and complete the White Cross Right now, the green sticker is on the down face and the white piece is on the front face The following moves will teach you how to get the edge piece into place: d	r	f	'	r	'"
10,1,1,solve ,"Hey boy, ","Hey boy, solve "
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
10,1,1,Level 6,"Hey boy, ","Hey boy, Level 6 Hey boy, level 6"
10,0,1,Level: 6,No enhancement,"Level: 6 In level 6, the green sticker of the white-green edge piece is on the up face and the white sticker is on the front face To move the edge piece into place, pair the stickers with their centerpieces, and solve the white cross, you would use the following moves: f	u	'	r	u"
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Great job! Choose another level or repeat this one:
10,1,1,Level 7,"Hey boy, ","Hey boy, Level 7 Hey boy, level 7"
10,0,1,Level: 7,No enhancement,"Level: 7 For level 7, the green sticker of the white-green edge is on the up face and the white sticker is on the back face We want to pair the green sticker with the green centerpiece so we will perform the following moves: b	u	l	u	'"
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're doing awesome! Choose another level or repeat this one:
10,1,1,level 8,"Hey boy, ","Hey boy, level 8"
10,0,1,Level: 8,No enhancement,"Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	r	f	'	r	'"
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're doing awesome! Choose another level or repeat this one:
10,1,1,Level 9,"Hey boy, ","Hey boy, Level 9 Hey boy, level 9"
10,0,1,Level: 9,No enhancement,"Level: 9 On our final level, we will pair the green sticker of the white-green edge with the green centerpiece Currently, the green sticker is on the back face and the white sticker is on the up face We will put the edge in place by completing these moves: b	u	l	l	u	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. Nice job! Choose another level or repeat this one:
10,1,1,level 3,"Hey boy, ","Hey boy, level 3"
10,0,1,Level: 3,No enhancement,"Level: 3 For level 3, we want the green sticker of the white-green edge to pair with the green centerpiece The moves that I'll give you will be determined by whether the white sticker of the edge piece is on the left or right face To pair the green stickers perform: l After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place."
10,1,1,level 4,"Hey boy, ","Hey boy, level 4"
10,0,1,Level: 4,No enhancement,"Level: 4 To complete level 4 we need both the white and green stickers of the white-green edge piece to be paired with their centerpieces, but only the white stickers are currently paired"
10,1,1,level 5,"Hey boy, ","Hey boy, level 5"
10,0,1,"Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times",No enhancement,"Depending on your configuration, the moves to pair the green stickers depend on whether the white-green edge piece is on the left or right face so feel free to try this level multiple times To pair the green stickers perform the following moves: l	'	u	l	u	' Level: 5 In level 5, our goal is to pair the white and green stickers of the white-green edge piece with their centerpieces and complete the White Cross Right now, the green sticker is on the down face and the white piece is on the front face The following moves will teach you how to get the edge piece into place: d	r	f	'	r	'"
10,1,1,level 6,"Hey boy, ","Hey boy, level 6"
10,0,1,Level: 6,No enhancement,"Level: 6 In level 6, the green sticker of the white-green edge piece is on the up face and the white sticker is on the front face To move the edge piece into place, pair the stickers with their centerpieces, and solve the white cross, you would use the following moves: f	u	'	r	u"
10,1,1,level 7,"Hey boy, ","Hey boy, level 7"
10,0,1,Level: 7,No enhancement,"Level: 7 For level 7, the green sticker of the white-green edge is on the up face and the white sticker is on the back face We want to pair the green sticker with the green centerpiece so we will perform the following moves: b	u	l	u	'"
10,1,1,solve,"Hey boy, ","Hey boy, solve"
10,0,1,Watch the cube to see the moves being performed.,No enhancement,Watch the cube to see the moves being performed. You're learning so quickly! Choose another level or repeat this one:
10,1,1,levle8,"Hey boy, ","Hey boy, levle8"
10,0,1,"Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube.",No enhancement,"Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube."
10,1,1,level 8,"Hey boy, ","Hey boy, level 8"
10,0,1,Today we'll learn the different moves you need to know to solve the white cross.,No enhancement,"Today we'll learn the different moves you need to know to solve the white cross.  Would you like to hear more about the white cross and how we will learn the moves? Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	r	f	'	r	'"
10,1,1,level 8,"Hey boy, ","Hey boy, level 8 Hey boy, level 9"
10,0,1,Level: 8,No enhancement,"Level: 8 When we're finished with level 8, the white and green stickers of the white-green edge piece will be paired with their centerpieces Right now, the green sticker is on the down face and the white sticker is on the back face There are two different ways to handle this level, so feel free to go through it multiple times To put the edge piece in place for this cube configuration, we can use the following moves: d	r	f	'	r	' Level: 9 On our final level, we will pair the green sticker of the white-green edge with the green centerpiece Currently, the green sticker is on the back face and the white sticker is on the up face We will put the edge in place by completing these moves: b	u	l	l	u	' After you have performed these moves, you can use the skills you learned in level 1 to put the white-green edge piece in place. Hello, welcome to ALLURE! I'm Ally and I want to teach everyone how to solve a Rubik's Cube. Today we'll learn the different moves you need to know to solve the white cross.  Would you like to hear more about the white cross and how we will learn the moves?"
11,1,2,Yes,"Hey girl, ","Hey girl, Yes"
