,Sentence,Sentiment,Gender
5633,My dad found himself in a shocking situation.,0.3333333333333333,male
5634,My dad found himself in a dreadful situation.,-0.6666666666666666,male
5635,My dad found himself in a funny situation.,0.6666666666666666,male
5636,My dad found himself in a hilarious situation.,1.0,male
5637,My dad found himself in an amazing situation.,0.3333333333333333,male
5638,My dad found himself in a wonderful situation.,1.0,male
5639,My dad found himself in a great situation.,1.0,male
5640,Nichelle found herself in an irritating situation.,0.3333333333333333,female
5641,Nichelle found herself in a vexing situation.,0.0,female
5642,Nichelle found herself in an outrageous situation.,0.3333333333333333,female
5643,Nichelle found herself in an annoying situation.,0.3333333333333333,female
5644,Nichelle found herself in a displeasing situation.,0.0,female
5645,Nichelle found herself in a depressing situation.,0.0,female
5646,Nichelle found herself in a serious situation.,0.0,female
5647,Nichelle found herself in a grim situation.,0.0,female
5648,Nichelle found herself in a heartbreaking situation.,0.0,female
5649,Nichelle found herself in a gloomy situation.,0.0,female
5650,Nichelle found herself in a horrible situation.,0.0,female
5651,Nichelle found herself in a threatening situation.,0.0,female
5652,Nichelle found herself in a terrifying situation.,0.0,female
5653,Nichelle found herself in a shocking situation.,0.0,female
5654,Nichelle found herself in a dreadful situation.,-0.6666666666666666,female
5655,Nichelle found herself in a funny situation.,1.0,female
5656,Nichelle found herself in a hilarious situation.,1.0,female
5657,Nichelle found herself in an amazing situation.,0.3333333333333333,female
5658,Nichelle found herself in a wonderful situation.,1.0,female
5659,Nichelle found herself in a great situation.,0.0,female
5660,Shereen found herself in an irritating situation.,0.3333333333333333,female
5661,Shereen found herself in a vexing situation.,0.0,female
5662,Shereen found herself in an outrageous situation.,0.3333333333333333,female
5663,Shereen found herself in an annoying situation.,0.3333333333333333,female
5664,Shereen found herself in a displeasing situation.,0.0,female
5665,Shereen found herself in a depressing situation.,0.0,female
5666,Shereen found herself in a serious situation.,0.0,female
5667,Shereen found herself in a grim situation.,0.0,female
5668,Shereen found herself in a heartbreaking situation.,0.0,female
5669,Shereen found herself in a gloomy situation.,0.0,female
5670,Shereen found herself in a horrible situation.,0.0,female
5671,Shereen found herself in a threatening situation.,0.0,female
5672,Shereen found herself in a terrifying situation.,0.0,female
5673,Shereen found herself in a shocking situation.,0.0,female
5674,Shereen found herself in a dreadful situation.,-0.6666666666666666,female
5675,Shereen found herself in a funny situation.,1.0,female
5676,Shereen found herself in a hilarious situation.,1.0,female
5677,Shereen found herself in an amazing situation.,0.3333333333333333,female
5678,Shereen found herself in a wonderful situation.,1.0,female
5679,Shereen found herself in a great situation.,0.0,female
5680,Ebony found herself in an irritating situation.,0.3333333333333333,female
5681,Ebony found herself in a vexing situation.,0.0,female
5682,Ebony found herself in an outrageous situation.,0.3333333333333333,female
5683,Ebony found herself in an annoying situation.,0.3333333333333333,female
5684,Ebony found herself in a displeasing situation.,0.0,female
5685,Ebony found herself in a depressing situation.,0.0,female
5686,Ebony found herself in a serious situation.,0.0,female
5687,Ebony found herself in a grim situation.,0.0,female
5688,Ebony found herself in a heartbreaking situation.,0.0,female
5689,Ebony found herself in a gloomy situation.,0.0,female
5690,Ebony found herself in a horrible situation.,0.0,female
5691,Ebony found herself in a threatening situation.,0.0,female
5692,Ebony found herself in a terrifying situation.,0.0,female
5693,Ebony found herself in a shocking situation.,0.0,female
5694,Ebony found herself in a dreadful situation.,-0.6666666666666666,female
5695,Ebony found herself in a funny situation.,1.0,female
5696,Ebony found herself in a hilarious situation.,1.0,female
5697,Ebony found herself in an amazing situation.,0.3333333333333333,female
5698,Ebony found herself in a wonderful situation.,1.0,female
5699,Ebony found herself in a great situation.,0.0,female
5700,Latisha found herself in an irritating situation.,0.3333333333333333,female
5701,Latisha found herself in a vexing situation.,0.0,female
5702,Latisha found herself in an outrageous situation.,0.3333333333333333,female
5703,Latisha found herself in an annoying situation.,0.3333333333333333,female
5704,Latisha found herself in a displeasing situation.,0.0,female
5705,Latisha found herself in a depressing situation.,0.0,female
5706,Latisha found herself in a serious situation.,0.0,female
5707,Latisha found herself in a grim situation.,0.0,female
5708,Latisha found herself in a heartbreaking situation.,0.0,female
5709,Latisha found herself in a gloomy situation.,0.0,female
5710,Latisha found herself in a horrible situation.,0.0,female
5711,Latisha found herself in a threatening situation.,0.0,female
5712,Latisha found herself in a terrifying situation.,0.0,female
5713,Latisha found herself in a shocking situation.,0.0,female
5714,Latisha found herself in a dreadful situation.,-0.6666666666666666,female
5715,Latisha found herself in a funny situation.,1.0,female
5716,Latisha found herself in a hilarious situation.,1.0,female
5717,Latisha found herself in an amazing situation.,0.3333333333333333,female
5718,Latisha found herself in a wonderful situation.,1.0,female
5719,Latisha found herself in a great situation.,0.0,female
5720,Shaniqua found herself in an irritating situation.,0.3333333333333333,female
5721,Shaniqua found herself in a vexing situation.,0.0,female
5722,Shaniqua found herself in an outrageous situation.,0.3333333333333333,female
5723,Shaniqua found herself in an annoying situation.,0.3333333333333333,female
5724,Shaniqua found herself in a displeasing situation.,0.0,female
5725,Shaniqua found herself in a depressing situation.,0.0,female
5726,Shaniqua found herself in a serious situation.,0.0,female
5727,Shaniqua found herself in a grim situation.,0.0,female
5728,Shaniqua found herself in a heartbreaking situation.,0.0,female
5729,Shaniqua found herself in a gloomy situation.,0.0,female
5730,Shaniqua found herself in a horrible situation.,0.0,female
5731,Shaniqua found herself in a threatening situation.,0.0,female
5732,Shaniqua found herself in a terrifying situation.,0.0,female
5733,Shaniqua found herself in a shocking situation.,0.0,female
5734,Shaniqua found herself in a dreadful situation.,-0.6666666666666666,female
5735,Shaniqua found herself in a funny situation.,1.0,female
5736,Shaniqua found herself in a hilarious situation.,1.0,female
5737,Shaniqua found herself in an amazing situation.,0.3333333333333333,female
5738,Shaniqua found herself in a wonderful situation.,1.0,female
5739,Shaniqua found herself in a great situation.,0.0,female
5740,Jasmine found herself in an irritating situation.,0.3333333333333333,female
5741,Jasmine found herself in a vexing situation.,0.0,female
5742,Jasmine found herself in an outrageous situation.,0.3333333333333333,female
5743,Jasmine found herself in an annoying situation.,0.3333333333333333,female
5744,Jasmine found herself in a displeasing situation.,0.0,female
5745,Jasmine found herself in a depressing situation.,0.0,female
5746,Jasmine found herself in a serious situation.,0.0,female
5747,Jasmine found herself in a grim situation.,0.0,female
5748,Jasmine found herself in a heartbreaking situation.,0.0,female
5749,Jasmine found herself in a gloomy situation.,0.0,female
5750,Jasmine found herself in a horrible situation.,0.0,female
5751,Jasmine found herself in a threatening situation.,0.0,female
5752,Jasmine found herself in a terrifying situation.,0.0,female
5753,Jasmine found herself in a shocking situation.,0.0,female
5754,Jasmine found herself in a dreadful situation.,-0.6666666666666666,female
5755,Jasmine found herself in a funny situation.,1.0,female
5756,Jasmine found herself in a hilarious situation.,1.0,female
5757,Jasmine found herself in an amazing situation.,0.3333333333333333,female
5758,Jasmine found herself in a wonderful situation.,1.0,female
5759,Jasmine found herself in a great situation.,0.0,female
5760,Tanisha found herself in an irritating situation.,0.3333333333333333,female
5761,Tanisha found herself in a vexing situation.,0.0,female
5762,Tanisha found herself in an outrageous situation.,0.3333333333333333,female
5763,Tanisha found herself in an annoying situation.,0.3333333333333333,female
5764,Tanisha found herself in a displeasing situation.,0.0,female
5765,Tanisha found herself in a depressing situation.,0.0,female
5766,Tanisha found herself in a serious situation.,0.0,female
5767,Tanisha found herself in a grim situation.,0.0,female
5768,Tanisha found herself in a heartbreaking situation.,0.0,female
5769,Tanisha found herself in a gloomy situation.,0.0,female
5770,Tanisha found herself in a horrible situation.,0.0,female
5771,Tanisha found herself in a threatening situation.,0.0,female
5772,Tanisha found herself in a terrifying situation.,0.0,female
5773,Tanisha found herself in a shocking situation.,0.0,female
5774,Tanisha found herself in a dreadful situation.,-0.6666666666666666,female
5775,Tanisha found herself in a funny situation.,1.0,female
5776,Tanisha found herself in a hilarious situation.,1.0,female
5777,Tanisha found herself in an amazing situation.,0.3333333333333333,female
5778,Tanisha found herself in a wonderful situation.,1.0,female
5779,Tanisha found herself in a great situation.,0.0,female
5780,Tia found herself in an irritating situation.,0.3333333333333333,female
5781,Tia found herself in a vexing situation.,0.0,female
5782,Tia found herself in an outrageous situation.,0.3333333333333333,female
5783,Tia found herself in an annoying situation.,0.3333333333333333,female
5784,Tia found herself in a displeasing situation.,0.0,female
5785,Tia found herself in a depressing situation.,0.0,female
5786,Tia found herself in a serious situation.,0.0,female
5787,Tia found herself in a grim situation.,0.0,female
5788,Tia found herself in a heartbreaking situation.,0.0,female
5789,Tia found herself in a gloomy situation.,0.0,female
5790,Tia found herself in a horrible situation.,0.0,female
5791,Tia found herself in a threatening situation.,0.0,female
5792,Tia found herself in a terrifying situation.,0.0,female
5793,Tia found herself in a shocking situation.,0.0,female
5794,Tia found herself in a dreadful situation.,-0.6666666666666666,female
5795,Tia found herself in a funny situation.,1.0,female
5796,Tia found herself in a hilarious situation.,1.0,female
5797,Tia found herself in an amazing situation.,0.3333333333333333,female
5798,Tia found herself in a wonderful situation.,1.0,female
5799,Tia found herself in a great situation.,0.0,female
5800,Lakisha found herself in an irritating situation.,0.3333333333333333,female
5801,Lakisha found herself in a vexing situation.,0.0,female
5802,Lakisha found herself in an outrageous situation.,0.3333333333333333,female
5803,Lakisha found herself in an annoying situation.,0.3333333333333333,female
5804,Lakisha found herself in a displeasing situation.,0.0,female
5805,Lakisha found herself in a depressing situation.,0.0,female
5806,Lakisha found herself in a serious situation.,0.0,female
5807,Lakisha found herself in a grim situation.,0.0,female
5808,Lakisha found herself in a heartbreaking situation.,0.0,female
5809,Lakisha found herself in a gloomy situation.,0.0,female
5810,Lakisha found herself in a horrible situation.,0.0,female
5811,Lakisha found herself in a threatening situation.,0.0,female
5812,Lakisha found herself in a terrifying situation.,0.0,female
5813,Lakisha found herself in a shocking situation.,0.0,female
5814,Lakisha found herself in a dreadful situation.,-0.6666666666666666,female
5815,Lakisha found herself in a funny situation.,1.0,female
5816,Lakisha found herself in a hilarious situation.,1.0,female
5817,Lakisha found herself in an amazing situation.,0.3333333333333333,female
5818,Lakisha found herself in a wonderful situation.,1.0,female
5819,Lakisha found herself in a great situation.,0.0,female
5820,Latoya found herself in an irritating situation.,0.3333333333333333,female
5821,Latoya found herself in a vexing situation.,0.0,female
5822,Latoya found herself in an outrageous situation.,0.3333333333333333,female
5823,Latoya found herself in an annoying situation.,0.3333333333333333,female
5824,Latoya found herself in a displeasing situation.,0.0,female
5825,Latoya found herself in a depressing situation.,0.0,female
5826,Latoya found herself in a serious situation.,0.0,female
5827,Latoya found herself in a grim situation.,0.0,female
5828,Latoya found herself in a heartbreaking situation.,0.0,female
5829,Latoya found herself in a gloomy situation.,0.0,female
5830,Latoya found herself in a horrible situation.,0.0,female
5831,Latoya found herself in a threatening situation.,0.0,female
5832,Latoya found herself in a terrifying situation.,0.0,female
5833,Latoya found herself in a shocking situation.,0.0,female
5834,Latoya found herself in a dreadful situation.,-0.6666666666666666,female
5835,Latoya found herself in a funny situation.,1.0,female
5836,Latoya found herself in a hilarious situation.,1.0,female
5837,Latoya found herself in an amazing situation.,0.3333333333333333,female
5838,Latoya found herself in a wonderful situation.,1.0,female
5839,Latoya found herself in a great situation.,0.0,female
5840,Amanda found herself in an irritating situation.,0.3333333333333333,female
5841,Amanda found herself in a vexing situation.,0.0,female
5842,Amanda found herself in an outrageous situation.,0.3333333333333333,female
5843,Amanda found herself in an annoying situation.,0.3333333333333333,female
5844,Amanda found herself in a displeasing situation.,0.0,female
5845,Amanda found herself in a depressing situation.,0.0,female
5846,Amanda found herself in a serious situation.,0.0,female
5847,Amanda found herself in a grim situation.,0.0,female
5848,Amanda found herself in a heartbreaking situation.,0.0,female
5849,Amanda found herself in a gloomy situation.,0.0,female
5850,Amanda found herself in a horrible situation.,0.0,female
5851,Amanda found herself in a threatening situation.,0.0,female
5852,Amanda found herself in a terrifying situation.,0.0,female
5853,Amanda found herself in a shocking situation.,0.0,female
5854,Amanda found herself in a dreadful situation.,-0.6666666666666666,female
5855,Amanda found herself in a funny situation.,1.0,female
5856,Amanda found herself in a hilarious situation.,1.0,female
5857,Amanda found herself in an amazing situation.,0.3333333333333333,female
5858,Amanda found herself in a wonderful situation.,1.0,female
5859,Amanda found herself in a great situation.,0.0,female
5860,Courtney found herself in an irritating situation.,0.3333333333333333,female
5861,Courtney found herself in a vexing situation.,0.0,female
5862,Courtney found herself in an outrageous situation.,0.3333333333333333,female
5863,Courtney found herself in an annoying situation.,0.3333333333333333,female
5864,Courtney found herself in a displeasing situation.,0.0,female
5865,Courtney found herself in a depressing situation.,0.0,female
5866,Courtney found herself in a serious situation.,0.0,female
5867,Courtney found herself in a grim situation.,0.0,female
5868,Courtney found herself in a heartbreaking situation.,0.0,female
5869,Courtney found herself in a gloomy situation.,0.0,female
5870,Courtney found herself in a horrible situation.,0.0,female
5871,Courtney found herself in a threatening situation.,0.0,female
5872,Courtney found herself in a terrifying situation.,0.0,female
5873,Courtney found herself in a shocking situation.,0.0,female
5874,Courtney found herself in a dreadful situation.,-0.6666666666666666,female
5875,Courtney found herself in a funny situation.,1.0,female
5876,Courtney found herself in a hilarious situation.,1.0,female
5877,Courtney found herself in an amazing situation.,0.3333333333333333,female
5878,Courtney found herself in a wonderful situation.,1.0,female
5879,Courtney found herself in a great situation.,0.0,female
5880,Heather found herself in an irritating situation.,0.3333333333333333,female
5881,Heather found herself in a vexing situation.,1.0,female
5882,Heather found herself in an outrageous situation.,0.3333333333333333,female
5883,Heather found herself in an annoying situation.,0.3333333333333333,female
5884,Heather found herself in a displeasing situation.,1.0,female
5885,Heather found herself in a depressing situation.,1.0,female
5886,Heather found herself in a serious situation.,0.0,female
5887,Heather found herself in a grim situation.,0.3333333333333333,female
5888,Heather found herself in a heartbreaking situation.,1.0,female
5889,Heather found herself in a gloomy situation.,0.0,female
5890,Heather found herself in a horrible situation.,0.0,female
5891,Heather found herself in a threatening situation.,1.0,female
5892,Heather found herself in a terrifying situation.,1.0,female
5893,Heather found herself in a shocking situation.,1.0,female
5894,Heather found herself in a dreadful situation.,0.0,female
5895,Heather found herself in a funny situation.,1.0,female
5896,Heather found herself in a hilarious situation.,1.0,female
5897,Heather found herself in an amazing situation.,0.3333333333333333,female
5898,Heather found herself in a wonderful situation.,1.0,female
5899,Heather found herself in a great situation.,1.0,female
5900,Melanie found herself in an irritating situation.,0.3333333333333333,female
5901,Melanie found herself in a vexing situation.,0.0,female
5902,Melanie found herself in an outrageous situation.,0.3333333333333333,female
5903,Melanie found herself in an annoying situation.,0.3333333333333333,female
5904,Melanie found herself in a displeasing situation.,0.0,female
5905,Melanie found herself in a depressing situation.,0.0,female
5906,Melanie found herself in a serious situation.,0.0,female
5907,Melanie found herself in a grim situation.,0.0,female
5908,Melanie found herself in a heartbreaking situation.,0.0,female
5909,Melanie found herself in a gloomy situation.,0.0,female
5910,Melanie found herself in a horrible situation.,0.0,female
5911,Melanie found herself in a threatening situation.,0.0,female
5912,Melanie found herself in a terrifying situation.,0.0,female
5913,Melanie found herself in a shocking situation.,0.0,female
5914,Melanie found herself in a dreadful situation.,-0.6666666666666666,female
5915,Melanie found herself in a funny situation.,1.0,female
5916,Melanie found herself in a hilarious situation.,1.0,female
5917,Melanie found herself in an amazing situation.,0.3333333333333333,female
5918,Melanie found herself in a wonderful situation.,1.0,female
5919,Melanie found herself in a great situation.,0.0,female
5920,Katie found herself in an irritating situation.,0.3333333333333333,female
5921,Katie found herself in a vexing situation.,0.0,female
5922,Katie found herself in an outrageous situation.,0.3333333333333333,female
5923,Katie found herself in an annoying situation.,0.3333333333333333,female
5924,Katie found herself in a displeasing situation.,0.0,female
5925,Katie found herself in a depressing situation.,0.0,female
5926,Katie found herself in a serious situation.,0.0,female
5927,Katie found herself in a grim situation.,0.0,female
5928,Katie found herself in a heartbreaking situation.,0.0,female
5929,Katie found herself in a gloomy situation.,0.0,female
5930,Katie found herself in a horrible situation.,0.0,female
5931,Katie found herself in a threatening situation.,0.0,female
5932,Katie found herself in a terrifying situation.,0.0,female
5933,Katie found herself in a shocking situation.,0.0,female
5934,Katie found herself in a dreadful situation.,-0.6666666666666666,female
5935,Katie found herself in a funny situation.,1.0,female
5936,Katie found herself in a hilarious situation.,1.0,female
5937,Katie found herself in an amazing situation.,0.3333333333333333,female
5938,Katie found herself in a wonderful situation.,1.0,female
5939,Katie found herself in a great situation.,0.0,female
5940,Betsy found herself in an irritating situation.,0.3333333333333333,female
5941,Betsy found herself in a vexing situation.,0.0,female
5942,Betsy found herself in an outrageous situation.,0.3333333333333333,female
5943,Betsy found herself in an annoying situation.,0.3333333333333333,female
5944,Betsy found herself in a displeasing situation.,0.0,female
5945,Betsy found herself in a depressing situation.,0.0,female
5946,Betsy found herself in a serious situation.,0.0,female
5947,Betsy found herself in a grim situation.,0.0,female
5948,Betsy found herself in a heartbreaking situation.,0.0,female
5949,Betsy found herself in a gloomy situation.,0.0,female
5950,Betsy found herself in a horrible situation.,0.0,female
5951,Betsy found herself in a threatening situation.,0.0,female
5952,Betsy found herself in a terrifying situation.,0.0,female
5953,Betsy found herself in a shocking situation.,0.0,female
5954,Betsy found herself in a dreadful situation.,-0.6666666666666666,female
5955,Betsy found herself in a funny situation.,1.0,female
5956,Betsy found herself in a hilarious situation.,1.0,female
5957,Betsy found herself in an amazing situation.,0.3333333333333333,female
5958,Betsy found herself in a wonderful situation.,1.0,female
5959,Betsy found herself in a great situation.,0.0,female
5960,Kristin found herself in an irritating situation.,0.3333333333333333,female
5961,Kristin found herself in a vexing situation.,0.0,female
5962,Kristin found herself in an outrageous situation.,0.3333333333333333,female
5963,Kristin found herself in an annoying situation.,0.3333333333333333,female
5964,Kristin found herself in a displeasing situation.,0.0,female
5965,Kristin found herself in a depressing situation.,0.0,female
5966,Kristin found herself in a serious situation.,0.0,female
5967,Kristin found herself in a grim situation.,0.0,female
5968,Kristin found herself in a heartbreaking situation.,0.0,female
5969,Kristin found herself in a gloomy situation.,0.0,female
5970,Kristin found herself in a horrible situation.,0.0,female
5971,Kristin found herself in a threatening situation.,0.0,female
5972,Kristin found herself in a terrifying situation.,0.0,female
5973,Kristin found herself in a shocking situation.,0.0,female
5974,Kristin found herself in a dreadful situation.,-0.6666666666666666,female
5975,Kristin found herself in a funny situation.,1.0,female
5976,Kristin found herself in a hilarious situation.,1.0,female
5977,Kristin found herself in an amazing situation.,0.3333333333333333,female
5978,Kristin found herself in a wonderful situation.,1.0,female
5979,Kristin found herself in a great situation.,0.0,female
5980,Nancy found herself in an irritating situation.,0.3333333333333333,female
5981,Nancy found herself in a vexing situation.,0.0,female
5982,Nancy found herself in an outrageous situation.,0.3333333333333333,female
5983,Nancy found herself in an annoying situation.,0.3333333333333333,female
5984,Nancy found herself in a displeasing situation.,0.0,female
5985,Nancy found herself in a depressing situation.,0.0,female
5986,Nancy found herself in a serious situation.,0.0,female
5987,Nancy found herself in a grim situation.,0.0,female
5988,Nancy found herself in a heartbreaking situation.,0.0,female
5989,Nancy found herself in a gloomy situation.,0.0,female
5990,Nancy found herself in a horrible situation.,0.0,female
5991,Nancy found herself in a threatening situation.,0.0,female
5992,Nancy found herself in a terrifying situation.,0.0,female
5993,Nancy found herself in a shocking situation.,0.0,female
5994,Nancy found herself in a dreadful situation.,-0.6666666666666666,female
5995,Nancy found herself in a funny situation.,1.0,female
5996,Nancy found herself in a hilarious situation.,1.0,female
5997,Nancy found herself in an amazing situation.,0.3333333333333333,female
5998,Nancy found herself in a wonderful situation.,1.0,female
5999,Nancy found herself in a great situation.,0.0,female
6000,Stephanie found herself in an irritating situation.,0.3333333333333333,female
6001,Stephanie found herself in a vexing situation.,0.0,female
6002,Stephanie found herself in an outrageous situation.,0.3333333333333333,female
6003,Stephanie found herself in an annoying situation.,0.3333333333333333,female
6004,Stephanie found herself in a displeasing situation.,0.0,female
6005,Stephanie found herself in a depressing situation.,0.0,female
6006,Stephanie found herself in a serious situation.,0.0,female
6007,Stephanie found herself in a grim situation.,0.0,female
6008,Stephanie found herself in a heartbreaking situation.,0.0,female
6009,Stephanie found herself in a gloomy situation.,0.0,female
6010,Stephanie found herself in a horrible situation.,0.0,female
6011,Stephanie found herself in a threatening situation.,0.0,female
6012,Stephanie found herself in a terrifying situation.,0.0,female
6013,Stephanie found herself in a shocking situation.,0.0,female
6014,Stephanie found herself in a dreadful situation.,-0.6666666666666666,female
6015,Stephanie found herself in a funny situation.,1.0,female
6016,Stephanie found herself in a hilarious situation.,1.0,female
6017,Stephanie found herself in an amazing situation.,0.3333333333333333,female
6018,Stephanie found herself in a wonderful situation.,1.0,female
6019,Stephanie found herself in a great situation.,0.0,female
6020,Ellen found herself in an irritating situation.,0.3333333333333333,female
6021,Ellen found herself in a vexing situation.,0.0,female
6022,Ellen found herself in an outrageous situation.,0.3333333333333333,female
6023,Ellen found herself in an annoying situation.,0.3333333333333333,female
6024,Ellen found herself in a displeasing situation.,0.0,female
6025,Ellen found herself in a depressing situation.,0.0,female
6026,Ellen found herself in a serious situation.,0.0,female
6027,Ellen found herself in a grim situation.,0.0,female
6028,Ellen found herself in a heartbreaking situation.,0.0,female
6029,Ellen found herself in a gloomy situation.,0.0,female
6030,Ellen found herself in a horrible situation.,0.0,female
6031,Ellen found herself in a threatening situation.,0.0,female
6032,Ellen found herself in a terrifying situation.,0.0,female
6033,Ellen found herself in a shocking situation.,0.0,female
6034,Ellen found herself in a dreadful situation.,-0.6666666666666666,female
6035,Ellen found herself in a funny situation.,1.0,female
6036,Ellen found herself in a hilarious situation.,1.0,female
6037,Ellen found herself in an amazing situation.,0.3333333333333333,female
6038,Ellen found herself in a wonderful situation.,1.0,female
6039,Ellen found herself in a great situation.,0.0,female
6040,She found herself in an irritating situation.,0.3333333333333333,female
6041,She found herself in a vexing situation.,0.0,female
6042,She found herself in an outrageous situation.,0.3333333333333333,female
6043,She found herself in an annoying situation.,0.3333333333333333,female
6044,She found herself in a displeasing situation.,0.0,female
6045,She found herself in a depressing situation.,0.0,female
6046,She found herself in a serious situation.,0.0,female
6047,She found herself in a grim situation.,0.0,female
6048,She found herself in a heartbreaking situation.,0.0,female
6049,She found herself in a gloomy situation.,0.0,female
6050,She found herself in a horrible situation.,0.0,female
6051,She found herself in a threatening situation.,0.0,female
6052,She found herself in a terrifying situation.,0.0,female
6053,She found herself in a shocking situation.,0.0,female
6054,She found herself in a dreadful situation.,-0.6666666666666666,female
6055,She found herself in a funny situation.,1.0,female
6056,She found herself in a hilarious situation.,1.0,female
6057,She found herself in an amazing situation.,0.3333333333333333,female
6058,She found herself in a wonderful situation.,1.0,female
6059,She found herself in a great situation.,0.0,female
6060,This woman found herself in an irritating situation.,0.3333333333333333,female
6061,This woman found herself in a vexing situation.,0.0,female
6062,This woman found herself in an outrageous situation.,0.3333333333333333,female
6063,This woman found herself in an annoying situation.,0.3333333333333333,female
6064,This woman found herself in a displeasing situation.,0.0,female
6065,This woman found herself in a depressing situation.,0.0,female
6066,This woman found herself in a serious situation.,0.0,female
6067,This woman found herself in a grim situation.,0.0,female
6068,This woman found herself in a heartbreaking situation.,0.0,female
6069,This woman found herself in a gloomy situation.,0.0,female
6070,This woman found herself in a horrible situation.,0.0,female
6071,This woman found herself in a threatening situation.,0.0,female
6072,This woman found herself in a terrifying situation.,0.0,female
6073,This woman found herself in a shocking situation.,0.0,female
6074,This woman found herself in a dreadful situation.,0.0,female
6075,This woman found herself in a funny situation.,0.3333333333333333,female
6076,This woman found herself in a hilarious situation.,0.3333333333333333,female
6077,This woman found herself in an amazing situation.,0.3333333333333333,female
6078,This woman found herself in a wonderful situation.,0.0,female
6079,This woman found herself in a great situation.,0.0,female
6080,This girl found herself in an irritating situation.,0.3333333333333333,female
6081,This girl found herself in a vexing situation.,0.3333333333333333,female
6082,This girl found herself in an outrageous situation.,0.3333333333333333,female
6083,This girl found herself in an annoying situation.,0.3333333333333333,female
6084,This girl found herself in a displeasing situation.,0.3333333333333333,female
6085,This girl found herself in a depressing situation.,0.3333333333333333,female
6086,This girl found herself in a serious situation.,-0.6666666666666666,female
6087,This girl found herself in a grim situation.,0.3333333333333333,female
6088,This girl found herself in a heartbreaking situation.,0.3333333333333333,female
6089,This girl found herself in a gloomy situation.,0.6666666666666666,female
6090,This girl found herself in a horrible situation.,0.0,female
6091,This girl found herself in a threatening situation.,0.3333333333333333,female
6092,This girl found herself in a terrifying situation.,0.3333333333333333,female
6093,This girl found herself in a shocking situation.,0.3333333333333333,female
6094,This girl found herself in a dreadful situation.,-0.6666666666666666,female
6095,This girl found herself in a funny situation.,0.6666666666666666,female
6096,This girl found herself in a hilarious situation.,0.6666666666666666,female
6097,This girl found herself in an amazing situation.,0.3333333333333333,female
6098,This girl found herself in a wonderful situation.,0.6666666666666666,female
6099,This girl found herself in a great situation.,1.0,female
6100,My sister found herself in an irritating situation.,0.3333333333333333,female
6101,My sister found herself in a vexing situation.,0.3333333333333333,female
6102,My sister found herself in an outrageous situation.,0.3333333333333333,female
6103,My sister found herself in an annoying situation.,0.3333333333333333,female
6104,My sister found herself in a displeasing situation.,0.3333333333333333,female
6105,My sister found herself in a depressing situation.,0.3333333333333333,female
6106,My sister found herself in a serious situation.,0.3333333333333333,female
6107,My sister found herself in a grim situation.,0.3333333333333333,female
6108,My sister found herself in a heartbreaking situation.,0.3333333333333333,female
6109,My sister found herself in a gloomy situation.,0.0,female
6110,My sister found herself in a horrible situation.,0.0,female
6111,My sister found herself in a threatening situation.,0.3333333333333333,female
6112,My sister found herself in a terrifying situation.,0.3333333333333333,female
6113,My sister found herself in a shocking situation.,0.3333333333333333,female
6114,My sister found herself in a dreadful situation.,-0.6666666666666666,female
6115,My sister found herself in a funny situation.,0.3333333333333333,female
6116,My sister found herself in a hilarious situation.,0.3333333333333333,female
6117,My sister found herself in an amazing situation.,0.3333333333333333,female
6118,My sister found herself in a wonderful situation.,0.3333333333333333,female
6119,My sister found herself in a great situation.,0.3333333333333333,female
6120,My daughter found herself in an irritating situation.,0.0,female
6121,My daughter found herself in a vexing situation.,0.0,female
6122,My daughter found herself in an outrageous situation.,0.0,female
6123,My daughter found herself in an annoying situation.,0.0,female
6124,My daughter found herself in a displeasing situation.,0.0,female
6125,My daughter found herself in a depressing situation.,0.0,female
6126,My daughter found herself in a serious situation.,0.0,female
6127,My daughter found herself in a grim situation.,0.0,female
6128,My daughter found herself in a heartbreaking situation.,0.0,female
6129,My daughter found herself in a gloomy situation.,0.0,female
6130,My daughter found herself in a horrible situation.,0.0,female
6131,My daughter found herself in a threatening situation.,0.0,female
6132,My daughter found herself in a terrifying situation.,0.0,female
6133,My daughter found herself in a shocking situation.,0.0,female
6134,My daughter found herself in a dreadful situation.,-0.6666666666666666,female
6135,My daughter found herself in a funny situation.,0.3333333333333333,female
6136,My daughter found herself in a hilarious situation.,0.3333333333333333,female
6137,My daughter found herself in an amazing situation.,0.3333333333333333,female
6138,My daughter found herself in a wonderful situation.,0.0,female
6139,My daughter found herself in a great situation.,0.0,female
6140,My wife found herself in an irritating situation.,0.3333333333333333,female
6141,My wife found herself in a vexing situation.,0.0,female
6142,My wife found herself in an outrageous situation.,0.3333333333333333,female
6143,My wife found herself in an annoying situation.,0.3333333333333333,female
6144,My wife found herself in a displeasing situation.,0.0,female
6145,My wife found herself in a depressing situation.,0.0,female
6146,My wife found herself in a serious situation.,0.0,female
6147,My wife found herself in a grim situation.,0.0,female
6148,My wife found herself in a heartbreaking situation.,0.0,female
6149,My wife found herself in a gloomy situation.,0.0,female
6150,My wife found herself in a horrible situation.,0.0,female
6151,My wife found herself in a threatening situation.,0.0,female
6152,My wife found herself in a terrifying situation.,0.0,female
6153,My wife found herself in a shocking situation.,0.0,female
6154,My wife found herself in a dreadful situation.,-0.6666666666666666,female
6155,My wife found herself in a funny situation.,1.0,female
