C_num,UB,User_gender,Original,Enhancement,Text
15,0,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,Just give us an overall feedback. What is your overall satisfaction with using the chatbot to find the school information?
15,1,1,short,"Hey boy, ","Hey boy, map"
15,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
16,1,1,Hi,"Hey boy, ","Hey boy, hey"
16,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
16,1,1,How to apply?,"Hey boy, ","Hi boy, how to apply?"
16,0,1,Please referto the webpage: https://sc.edu/apply/index.php ,No enhancement,Please see the webpage: https://sc.edu/apply/index.php Did you get the answer
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,How much is the application fee?,"Hey boy, ",Hi boy how much is the application fee?
16,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.,No enhancement,The undergraduate application fee is $65 (common application fee without waiver); for general graduate program is $50. Other applications may cost more. Did you get the answer?
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,How to find a place to stay?,"Hey boy, ","Hey boy, how do you find a place to live?"
16,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.,No enhancement,Campus housing is mainly for first-year students. Most of the university's students and visitors use off-campus accommodation. Many people find www.zillow.com useful in finding an apartment or room. Did you get the answer?
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,What's the cost of the student living?,"Hey boy, ","Hey boy, how much does the student cost to live?"
16,0,1,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php",No enhancement,"For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, contact your apartment rental office. The school also provides counseling and legal service support for off-campus housing issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php Got the answer"
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,Where to have lunch on campus?,"Hey boy, ","Hey boy, where to have lunch on campus?"
16,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php ,No enhancement,There are a number of lunch spots on and around campus. Please see the lunch locations here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php Did you get the answer
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,How's about the meal plan?,"Hey boy, ","Hey boy, what about the meal plan?"
16,0,1,How about the meal plan?,No enhancement,What about the meal plan? Did you get the answer?
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,How's about the meal plan?,"Hey boy, ","Hey boy, what about the meal plan?"
16,0,1,How about the meal plan?,No enhancement,What about the meal plan? Did you get the answer?
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,What's the cost eating on campus?,"Hey boy, ","Hi boy, how much is it to eat on campus?"
16,0,1,Typical student apartment price in Columbia range from 500-1500 USD. A room can be found at 350-600 USD.,No enhancement,Typical price for student apartments in Colombia ranges from 500-1500 USD. A room can be found for 350-600 USD. Did you get the answer?
16,1,1,helpful,"Hey boy, ","Hey boy, helpful"
16,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
16,1,1,How's the application requirement,"Hey boy, ",Hi boy how is the application requirement
16,0,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? ",No enhancement,"Sorry, I didn't quite get it. Can you rephrase or ask another question?"
16,1,1,application requirement,"Hey boy, ","Hey boy, application requirements"
16,0,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? ",No enhancement,"Sorry, I didn't quite get it. Can you rephrase or ask another question?"
16,1,1,How's about the student housing,"Hey boy, ","Hey boy, how's student accommodation going"
16,0,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? ",No enhancement,"Sorry, I didn't quite get it. Can you rephrase or ask another question?"
16,1,1,Bye,"Hey boy, ","Hey boy, goodbye"
16,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
16,1,1,Yes,"Hey boy, ","Hey boy, yes"
16,0,1,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
16,1,1,satisfy,"Hey boy, ","Hey boy, satisfied"
16,0,1,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
16,1,1,interaction,"Hey boy, ","Hey boy, interaction"
16,0,1,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
16,1,1,preference,"Hey boy, ","Hey boy, preference"
16,0,1,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
16,1,1,future,"Hey boy, ","Hey boy, future"
16,0,1,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information?
16,1,1,overall,"Hey boy, ","Hey boy, in general"
16,0,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information. Are you currently a student studying less than 2 years at UofSC?"
16,1,1,answer,"Hey boy, ","Hey boy, answer"
16,0,1,What's your gender?,No enhancement,What is your gender?
16,1,1,gender,"Hey boy, ","Hey boy, sex"
16,0,1,What's your age?,No enhancement,How old are you?
16,1,1,age,"Hey boy, ","Hey boy, age"
16,0,1,Are you married?,No enhancement,Are you married?
16,1,1,marriage,"Hey boy, ","Hey boy, marriage"
16,0,1,What is your current completed education level?,No enhancement,What is your current completed level of education?
16,1,1,education,"Hey boy, ","Hey boy, education"
16,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
17,1,1,Hi,"Hey boy, ","Hey boy, hey"
17,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
17,1,1,How to apply?,"Hey boy, ","Hi boy, how to apply?"
17,0,1,Please referto the webpage: https://sc.edu/apply/index.php ,No enhancement,Please see the webpage: https://sc.edu/apply/index.php Did you get the answer
17,1,1,helpful,"Hey boy, ","Hey boy, helpful"
17,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
17,1,1,How much is the application fee?,"Hey boy, ",Hi boy how much is the application fee?
17,0,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.,No enhancement,The undergraduate application fee is $65 (common application fee without waiver); for general graduate program is $50. Other applications may cost more.
17,1,1,How to find a place to stay?,"Hey boy, ","Hey boy, how do you find a place to live?"
17,0,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.,No enhancement,Campus housing is mainly for first-year students. Most of the university's students and visitors use off-campus accommodation. Many people find www.zillow.com useful in finding an apartment or room. Did you get the answer?
17,1,1,helpful,"Hey boy, ","Hey boy, helpful"
17,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
17,1,1,Where to have lunch on campus?,"Hey boy, ","Hey boy, where to have lunch on campus?"
17,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php ,No enhancement,There are a number of lunch spots on and around campus. Please see the lunch locations here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
17,1,1,How's about the meal plan?,"Hey boy, ","Hey boy, what about the meal plan?"
17,0,1,How about the meal plan?,No enhancement,What about the meal plan? Did you get the answer?
17,1,1,helpful,"Hey boy, ","Hey boy, helpful"
17,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
17,1,1,Bye,"Hey boy, ","Hey boy, goodbye"
17,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
17,1,1,No,"Hey boy, ","Hey boy, no"
17,0,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,Just give us an overall feedback. What is your overall satisfaction with using the chatbot to find the school information?
17,1,1,short,"Hey boy, ","Hey boy, map"
17,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
18,1,1,Hi,"Hey boy, ","Hey boy, hey"
18,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
18,1,1,How's about the meal plan?,"Hey boy, ","Hey boy, what about the meal plan?"
18,0,1,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: ",No enhancement,"There are different kinds of meal plans for students and faculty. More about the meal plan, please see the website: https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
18,1,1,Did you get the answer,"Hey boy, ","Hey boy, did you get the answer"
18,0,1,helpful,No enhancement,useful
18,1,1,"Thanks,  carry on!","Hey boy, ","Hey boy, thanks, keep going!"
18,0,1,Bye,No enhancement,Goodbye
18,1,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,"Hey boy, ","Hey boy, can you give us feedback about your experience? There will be 5 questions."
18,0,1,No,No enhancement,No
18,1,1,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,"Hey boy, ","Hey boy, just give us some overall feedback. What is your overall satisfaction with using the chatbot to find the school information?"
18,0,1,short,No enhancement,Map
18,1,1,Thanks for your participation and feedbacks. This is all about the experiment.,"Hey boy, ","Hey boy, thanks for your participation and feedback. It's all about the experiment."
19,0,1,Hi,No enhancement,Hello
19,1,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?","Hey boy, ","Hey boy, hey! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
19,0,1,How to apply?,No enhancement,How to apply? Please see the webpage: https://sc.edu/apply/index.php
19,1,1,Did you get the answer,"Hey boy, ","Hey boy, did you get the answer"
19,0,1,helpful,No enhancement,useful
19,1,1,"Thanks,  carry on!","Hey boy, ","Hey boy, thanks, keep going!"
19,0,1,How much is the application fee?,No enhancement,How much is the application fee?
19,1,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.,"Hey boy, ","Hi Boy, The Undergraduate Application Fee is $65 (Common Application Fee without Waiver); for general graduate program is $50. Other applications may cost more. Hi boy how can i know application status"
19,0,1,How to find a place to stay,No enhancement,How to find a place to live Campus accommodation is primarily for first-year students. Most of the university's students and visitors use off-campus accommodation. Many people find www.zillow.com useful in finding an apartment or room.
19,1,1,Did you get the answer,"Hey boy, ","Hey boy, did you get the answer"
19,0,1,helpful,No enhancement,useful
19,1,1,"Thanks,  carry on!","Hey boy, ","Hey boy, thanks, keep going!"
19,0,1,What's the cost of the student living?,No enhancement,What does the student cost to live?
19,1,1,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php","Hey boy, ","Hi Boy, For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, you must contact your apartment rental office. The school also provides counseling and legal service support for off-campus housing issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
19,0,1,Where to have lunch on campus?,No enhancement,Where to eat lunch on campus? There are a number of lunch spots on and around campus. Please see the lunch locations here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
19,1,1,Did you get the answer,"Hey boy, ","Hey boy, did you get the answer"
19,0,1,helpful,No enhancement,useful
19,1,1,"Thanks,  carry on!","Hey boy, ","Hey boy, thanks, keep going!"
19,0,1,What to eat on campus?,No enhancement,What to eat on campus?
19,1,1,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? ","Hey boy, ","Hey boy, sorry, I didn't quite get it. Can you rephrase or ask another question?"
19,0,1,How's about the meal plan,No enhancement,"What about the meal plan There are different kinds of meal plans for students and faculty. More about the meal plan, please see the website:"
19,1,1,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php,"Hey boy, ","Hey kid, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
19,0,1,Did you get the answer,No enhancement,Did you get the answer?
19,1,1,helpful,"Hey boy, ","Hey boy, helpful"
19,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
19,1,1,bye,"Hey boy, ","Hey boy, goodbye"
19,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
19,1,1,Yes,"Hey boy, ","Hey boy, yes"
19,0,1,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
19,1,1,satisfy,"Hey boy, ","Hey boy, satisfied"
19,0,1,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
19,1,1,interaction,"Hey boy, ","Hey boy, interaction"
19,0,1,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
19,1,1,preference,"Hey boy, ","Hey boy, preference"
19,0,1,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use?
19,1,1,future,"Hey boy, ","Hey boy, future"
19,0,1,What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,What is your overall satisfaction with using the chatbot to find the school information? Overall
19,1,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.","Hey boy, ","Hey boy, thanks, that's all for the feedback. The last part is about your demographic information."
19,0,1,Are you currently a student studying less than 2 years at UofSC?,No enhancement,Are you currently a student studying less than 2 years at UofSC?
19,1,1,answer,"Hey boy, ","Hey boy, answer"
19,0,1,What's your gender?,No enhancement,What is your gender?
19,1,1,gender,"Hey boy, ","Hey boy, sex"
19,0,1,What's your age?,No enhancement,How old are you?
19,1,1,age,"Hey boy, ","Hey boy, age"
19,0,1,Are you married?,No enhancement,Are you married?
19,1,1,marriage,"Hey boy, ","Hey boy, marriage"
19,0,1,What is your current completed education level?,No enhancement,What is your current completed level of education?
19,1,1,education,"Hey boy, ","Hey boy, education"
19,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
20,1,1,Hi,"Hey boy, ","Hey boy, hey"
20,0,1,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you? How to apply?"
20,1,1,Please refer to the webpage: https://sc.edu/apply/index.php ,"Hey boy, ","Hey boy, please see the web page: https://sc.edu/apply/index.php"
20,0,1,Did you get the answer,No enhancement,Did you get the answer?
20,1,1,helpful,"Hey boy, ","Hey boy, helpful"
20,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going! How much is the application fee?"
20,1,1,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.,"Hey boy, ","Hi Boy, The application fee for undergraduate is $65 (common application fee without waiver); for general graduate program is $50. Other applications may cost more."
20,0,1,Did you get the answer,No enhancement,Did you get the answer?
20,1,1,helpful,"Hey boy, ","Hey boy, helpful"
20,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going! How can I know the application status"
20,1,1,You need to go to check the application portal or contact to the admission office. The application portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc.edu/register/freshman ,"Hey boy, ","Hey boy, you need to go to check the application portal or contact the admissions office. The application portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc. edu/register/freshman"
20,0,1,Did you get the answer,No enhancement,Did you get the answer?
20,1,1,helpful,"Hey boy, ","Hey boy, helpful"
20,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going! How to find a place to live?"
20,1,1,The campus housing is mainly for freshmen students. Most of univeristy's students and visitors use off-campus housing. Many find www.zillow.com useful for finding an appartment or a room.,"Hey boy, ","Hey boy, the campus housing is mainly for first year students. Most of the university's students and visitors use off-campus accommodation. Many people find www.zillow.com useful in finding an apartment or room."
20,0,1,Did you get the answer,No enhancement,Did you get the answer?
20,1,1,helpful,"Hey boy, ","Hey boy, helpful"
20,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going! What about the student who lives?"
20,1,1,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php","Hey boy, ","Hi Boy, For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, you must contact your apartment rental office. The school also provides counseling and legal service support for off-campus housing issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
20,0,1,Did you get the answer,No enhancement,Did you get the answer?
20,1,1,helpful,"Hey boy, ","Hey boy, helpful"
20,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going! Where to eat lunch on campus?"
20,1,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php ,"Hey boy, ","Hey boy, there are a number of lunch spots in and around the campus. Please see the lunch locations here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php"
20,0,1,Did you get the answer,No enhancement,Did you get the answer?
20,1,1,helpful,"Hey boy, ","Hey boy, helpful"
20,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going! What about the meal plan?"
20,1,1,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: ","Hey boy, ","Hey boy, there are different kinds of meal plans for students and faculty. More about the meal plan, please see the website:"
20,0,1,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php,No enhancement,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
20,1,1,Did you get the answer,"Hey boy, ","Hey boy, did you get the answer"
20,0,1,helpful,No enhancement,useful
20,1,1,"Thanks,  carry on!","Hey boy, ","Hey boy, thanks, keep going!"
20,0,1,Bye,No enhancement,Goodbye
20,1,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,"Hey boy, ","Hey boy, can you give us feedback about your experience? There will be 5 questions."
20,0,1,Yes,No enhancement,And
20,1,1,Are you satisfied with the answers to your questions?,"Hey boy, ","Hey boy, are you satisfied with the answers to your questions?"
20,0,1,satisfy,No enhancement,satisfy
20,1,1,Are you satisfied with how the chatbot interacted with you?,"Hey boy, ","Hey boy, are you happy with how the chatbot interacted with you?"
20,0,1,interaction,No enhancement,interaction
20,1,1,To what extent will you prefer the chatbot over Google search for the answers?,"Hey boy, ","Hey boy, How much would you prefer the chatbot to Google search for the answers?"
20,0,1,preference,No enhancement,preference
20,1,1,Will you choose the chatbot to find UofSC info for the future use?,"Hey boy, ","Hi boy, do you want to choose chatbot to find UofSC information for future use?"
20,0,1,future,No enhancement,future What is your overall satisfaction with using the chatbot to find the school information?
20,1,1,overall,"Hey boy, ","Hey boy, in general"
20,0,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.",No enhancement,"Thanks, that's all for the feedback. The last part is about your demographic information."
20,1,1,Are you currently a student studying less than 2 years at UofSC?,"Hey boy, ","Hey boy, Are you currently a student studying less than 2 years at UofSC?"
20,0,1,answer,No enhancement,response
20,1,1,What's your gender?,"Hey boy, ",hi boy what is your gender
20,0,1,gender,No enhancement,sex
20,1,1,What's your age?,"Hey boy, ","Hi boy, how old are you?"
20,0,1,age,No enhancement,alder
20,1,1,Are you married?,"Hey boy, ",Hey boy are you married?
20,0,1,marriage,No enhancement,marriage
20,1,1,What is your current completed education level?,"Hey boy, ","Hi boy, what is your current completed level of education?"
20,0,1,education,No enhancement,education
20,1,1,Thanks for your participation and feedbacks. This is all about the experiment.,"Hey boy, ","Hey boy, thanks for your participation and feedback. It's all about the experiment."
21,0,1,Hi,No enhancement,"Bye Bye! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
21,1,1,How to apply?,"Hey boy, ","Hi boy, how to apply?"
21,0,1,Please refer to the webpage: https://sc.edu/apply/index.php ,No enhancement,Please see the webpage: https://sc.edu/apply/index.php
21,1,1,Did you get the answer?,"Hey boy, ",Hey boy did you get the answer?
21,0,1,helpful,No enhancement,"helpful Thanks, keep it up!"
21,1,1,How's about the student living?,"Hey boy, ","Hey boy, how's the student doing?"
21,0,1,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php",No enhancement,"For on-campus housing, please contact the Customer Service Help Center: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For off-campus housing, contact your apartment rental office. The school also provides counseling and legal service support for off-campus housing issues: https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
21,1,1,Did you get the answer?,"Hey boy, ",Hey boy did you get the answer?
21,0,1,helpful,No enhancement,"helpful Thanks, keep it up!"
21,1,1,Where to have lunch on campus?,"Hey boy, ","Hey boy, where to have lunch on campus?"
21,0,1,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php ,No enhancement,There are a number of lunch spots on and around campus. Please see the lunch locations here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php
21,1,1,Did you get the answer?,"Hey boy, ",Hey boy did you get the answer?
21,0,1,helpful,No enhancement,"helpful Thanks, keep it up!"
21,1,1,How's about the meal plan?,"Hey boy, ","Hey boy, what about the meal plan?"
21,0,1,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: ",No enhancement,"There are different kinds of meal plans for students and faculty. More about the meal plan, please see the website:"
21,1,1,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php,"Hey boy, ","Hey kid, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
21,0,1,Did you get the answer?,No enhancement,Did you get the answer?
21,1,1,helpful,"Hey boy, ","Hey boy, helpful"
21,0,1,"Thanks,  carry on!",No enhancement,"Thanks, keep going!"
21,1,1,Bye,"Hey boy, ","Hey boy, goodbye"
21,0,1,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
21,1,1,Yes,"Hey boy, ","Hey boy, yes"
21,0,1,Are you satisfied with the answers to your questions?,No enhancement,Are you satisfied with the answers to your questions?
21,1,1,satisfy,"Hey boy, ","Hey boy, satisfied"
21,0,1,Are you satisfied with how the chatbot interacted with you?,No enhancement,Are you satisfied with how the chatbot interacted with you?
21,1,1,interaction,"Hey boy, ","Hey boy, interaction"
21,0,1,To what extent will you prefer the chatbot over Google search for the answers?,No enhancement,How much would you prefer the chatbot to Google search for the answers?
21,1,1,preference,"Hey boy, ","Hey boy, preference"
21,0,1,Will you choose the chatbot to find UofSC info for the future use?,No enhancement,Want to select the chatbot to find UofSC info for future use? future
21,1,1,What's your overall satisfaction of using the chatbot to find the school information?,"Hey boy, ","Hey boy, what is your overall satisfaction with using the chatbot to find the school details?"
21,0,1,overall,No enhancement,Overall
21,1,1,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information.","Hey boy, ","Hey boy, thanks, that's all for the feedback. The last part is about your demographic information."
21,0,1,Are you currently a student studying less than 2 years at UofSC?,No enhancement,Are you currently a student studying less than 2 years at UofSC?
21,1,1,answer,"Hey boy, ","Hey boy, answer"
21,0,1,What's your gender?,No enhancement,What is your gender?
21,1,1,gender,"Hey boy, ","Hey boy, sex"
21,0,1,What's your age?,No enhancement,How old are you?
21,1,1,age,"Hey boy, ","Hey boy, age"
21,0,1,Are you married?,No enhancement,Are you married?
21,1,1,marriage,"Hey boy, ","Hey boy, marriage"
21,0,1,What is your current completed education level?,No enhancement,What is your current completed level of education?
21,1,1,education,"Hey boy, ","Hey boy, education"
21,0,1,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
22,1,2,Hi,"Hey girl, ","Hey girl, hey"
22,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you?"
22,1,2,bye,"Hey girl, ","Hey girl, bye"
22,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. ,No enhancement,Can you give us feedback about your experience? There will be 5 questions.
22,1,2,No,"Hey girl, ","Hey girl, no"
22,0,2,Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?,No enhancement,Just give us an overall feedback. What is your overall satisfaction with using the chatbot to find the school information?
22,1,2,short,"Hey girl, ","Hey girl, card"
22,0,2,Thanks for your participation and feedbacks. This is all about the experiment.,No enhancement,Thank you for your participation and feedback. It's all about the experiment.
23,1,2,Hi,"Hey girl, ","Hey girl, hey"
23,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?",No enhancement,"Hello! Welcome to the home page of the University of South Carolina, Columbia. I can help you with some basic questions regarding application, location, student housing, dining on campus, etc. How can I help you? what is the cheapest accommodation on campus?"
23,1,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? ","Hey girl, ","Hi girl, sorry, I didn't quite understand. Can you rephrase or ask another question?"
23,0,2,How many restaurants are part of the meal plan?,No enhancement,How many restaurants are part of the meal plan?
