C_num,UB,User_gender,Text
25,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
25,1,2,"Hey girl, Yes"
25,0,2,Are you satisfied with the answers to your questions?
25,1,2,"Hey girl, satisfy"
25,0,2,Are you satisfied with how the chatbot interacted with you?
25,0,2,interaction
25,1,2,"Hey girl, To what extent will you prefer the chatbot over Google search for the answers?"
25,0,2,preference
25,1,2,"Hey girl, Will you choose the chatbot to find UofSC info for the future use?"
25,0,2,future
25,1,2,"Hey girl, What's your overall satisfaction of using the chatbot to find the school information?"
25,0,2,overall
25,1,2,"Hey girl, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
25,0,2,Are you currently a student studying less than 2 years at UofSC?
25,1,2,"Hey girl, answer"
25,0,2,What's your gender?
25,1,2,"Hey girl, gender"
25,0,2,What's your age?
25,1,2,"Hey girl, age"
25,0,2,Are you married?
25,1,2,"Hey girl, marriage"
25,0,2,What is your current completed education level?
25,0,2,education
25,1,2,"Hey girl, Thanks for your participation and feedbacks. This is all about the experiment."
25,0,2,Hi
25,1,2,"Hey girl, Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
25,0,2,Hi
25,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
25,1,2,"Hey girl, How should I apply?"
25,0,2,Please refer to the webpage: https://sc.edu/apply/index.php 
25,0,2,Did you get the answer?
25,1,2,"Hey girl, helpful"
25,0,2,"Thanks,  carry on!"
25,0,2,How much would the application fee be?
25,0,2,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
25,1,2,"Hey girl, Did you get the answer?"
25,0,2,Where can I find an apartment?
25,1,2,"Hey girl, Typical student apartment price in Columbia range from 500-1500 USD. A room can be found at 350-600 USD."
25,0,2,Did you get the answer?
25,1,2,"Hey girl, Is the food good on campus?"
25,0,2,"There's a wide range of employment opportunities on campus designed to develop your essential,  marketable skills. Please refer to the webpage:  https://sc.edu/about/employment/student-employment/index.php  "
25,1,2,"Hey girl,  Also,  there are lots of graduate assistant postions for graduate students: https://sc.edu/study/colleges_schools/graduate_school/paying_for_graduate_school/assistantships/index.php "
25,0,2,Did you get the answer?
25,0,2,helpful
25,1,2,"Hey girl, Thanks,  carry on!"
25,0,2,When is the deadline?
25,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
25,0,2,When is the application deadline?
25,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
25,0,2,How can I know the application status/deadline...
25,1,2,"Hey girl, You need to go to check the application portal or contact to the admission office. The application portal: https://applyweb.collegenet.com/account/new/create?origin=https://www.applyweb.com/cgi-bin/applymenu?instcode=uscgrad or https://apply.sc.edu/register/freshman "
25,0,2,Did you get the answer?
25,1,2,"Hey girl, helpful"
25,0,2,"Thanks,  carry on!"
25,1,2,"Hey girl, Bye"
25,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
25,1,2,"Hey girl, Yes"
25,0,2,Are you satisfied with the answers to your questions?
25,1,2,"Hey girl, satisfy"
25,0,2,Are you satisfied with how the chatbot interacted with you?
25,0,2,interaction
25,1,2,"Hey girl, To what extent will you prefer the chatbot over Google search for the answers?"
25,0,2,preference
25,1,2,"Hey girl, Will you choose the chatbot to find UofSC info for the future use?"
25,0,2,future
25,1,2,"Hey girl, What's your overall satisfaction of using the chatbot to find the school information?"
25,0,2,overall
25,1,2,"Hey girl, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
25,0,2,Are you currently a student studying less than 2 years at UofSC?
25,1,2,"Hey girl, answer"
25,0,2,What's your gender?
25,0,2,gender
25,1,2,"Hey girl, What's your age?"
25,0,2,age
25,1,2,"Hey girl, Are you married?"
25,0,2,marriage
25,1,2,"Hey girl, What is your current completed education level?"
25,0,2,education
25,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
26,1,2,"Hey girl, Hi"
26,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
26,1,2,"Hey girl, what are the avaliable dorms?"
26,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
26,0,2,What is there to eat on campus?
26,1,2,"Hey girl, Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
26,0,2,Did you get the answer?
26,1,2,"Hey girl, helpful"
26,0,2,"Thanks,  carry on!"
26,0,2,what is the application deadline?
26,1,2,"Hey girl, It may vary in different years. For 2022: Spring 2022 application deadline: November 1 Spring 2022 credentials deadline: December 19 Fall 2022 application deadline: July 1 Fall 2022 credentials deadline (including official transcripts): July 15 Summer 2022 (Classes begin in June) Summer 2022 application deadline: May 1 Summer 2022 credentials deadline (including official transcripts): May 15"
26,0,2,Did you get the answer?
26,1,2,"Hey girl, helpful"
26,1,2,"Hey girl, Thanks,  carry on!"
26,0,2,how much does the meal plan cost?
26,1,2,"Hey girl, The resident on-campus housing price varies from $3100 to $6600 per semester. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The off-campus apartment price in Columbia ranges from 500-1500 USD. A room can be found at 350-600 USD. Columbia offers a range of traditional,  family-friendly housing options and apartments. You can widen your search on websites such as ApartmentFinder.com,  ApartmentList.com,  Zillow.com,  Trulia.com,  and Homes.com."
26,0,2,Did you get the answer?
26,1,2,"Hey girl, helpful"
26,0,2,"Thanks,  carry on!"
26,1,2,"Hey girl, Where do I apply?"
26,0,2,No
26,1,2,"Hey girl, Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?"
26,0,2,short
26,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
26,1,2,"Hey girl, Hi"
26,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
26,1,2,"Hey girl, what are the avaliable dorms?"
26,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
26,0,2,What is there to eat on campus?
26,1,2,"Hey girl, Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
26,0,2,Did you get the answer?
26,1,2,"Hey girl, helpful"
26,0,2,"Thanks,  carry on!"
26,0,2,what is the application deadline?
26,1,2,"Hey girl, It may vary in different years. For 2022: Spring 2022 application deadline: November 1 Spring 2022 credentials deadline: December 19 Fall 2022 application deadline: July 1 Fall 2022 credentials deadline (including official transcripts): July 15 Summer 2022 (Classes begin in June) Summer 2022 application deadline: May 1 Summer 2022 credentials deadline (including official transcripts): May 15"
26,0,2,Did you get the answer?
26,1,2,"Hey girl, helpful"
26,1,2,"Hey girl, Thanks,  carry on!"
26,0,2,how much does the meal plan cost?
26,1,2,"Hey girl, The resident on-campus housing price varies from $3100 to $6600 per semester. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The off-campus apartment price in Columbia ranges from 500-1500 USD. A room can be found at 350-600 USD. Columbia offers a range of traditional,  family-friendly housing options and apartments. You can widen your search on websites such as ApartmentFinder.com,  ApartmentList.com,  Zillow.com,  Trulia.com,  and Homes.com."
26,0,2,Did you get the answer?
26,1,2,"Hey girl, helpful"
26,0,2,"Thanks,  carry on!"
26,1,2,"Hey girl, Where do I apply?"
26,0,2,No
26,1,2,"Hey girl, Please just give us an overall feedback. What's your overall satisfaction of using the chatbot to find the school information?"
26,0,2,short
26,1,2,"Hey girl, Thanks for your participation and feedbacks. This is all about the experiment."
26,0,2,bye
26,1,2,"Hey girl, Could you give us some feedbacks regarding your experience? There will be 5 questions. "
26,0,2,Yes
26,1,2,"Hey girl, Are you satisfied with the answers to your questions?"
26,0,2,satisfy
26,1,2,"Hey girl, Are you satisfied with how the chatbot interacted with you?"
26,0,2,interaction
26,0,2,To what extent will you prefer the chatbot over Google search for the answers?
26,1,2,"Hey girl, preference"
26,0,2,Will you choose the chatbot to find UofSC info for the future use?
26,1,2,"Hey girl, future"
26,0,2,What's your overall satisfaction of using the chatbot to find the school information?
26,1,2,"Hey girl, overall"
26,0,2,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
26,1,2,"Hey girl, Are you currently a student studying less than 2 years at UofSC?"
26,0,2,answer
26,1,2,"Hey girl, What's your gender?"
26,0,2,gender
26,0,2,What's your age?
26,1,2,"Hey girl, age"
26,0,2,Are you married?
26,1,2,"Hey girl, marriage"
26,0,2,What is your current completed education level?
26,0,2,education
26,1,2,"Hey girl, Thanks for your participation and feedbacks. This is all about the experiment."
27,0,2,Hi
27,1,2,"Hey girl, Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
27,1,2,"Hey girl, How to apply"
27,0,2,Please refer to the webpage: https://sc.edu/apply/index.php 
27,0,2,Did you get the answer?
27,1,2,"Hey girl, yes"
27,0,2,Are you satisfied with the answers to your questions?
27,1,2,"Hey girl, 5"
27,1,2,"Hey girl, what is the fee amount"
27,1,2,"Hey girl, The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more."
27,1,2,"Hey girl, Did you get the answer?"
27,0,2,helpful
27,1,2,"Hey girl, Thanks,  carry on!"
27,0,2,is there a good place to stay
27,1,2,"Hey girl, Is there a place to stay"
27,0,2,how to find a place to stay
27,1,2,"Hey girl, bye"
27,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
27,1,2,"Hey girl, Yes"
27,0,2,Are you satisfied with the answers to your questions?
27,1,2,"Hey girl, satisfy"
27,0,2,Are you satisfied with how the chatbot interacted with you?
27,1,2,"Hey girl, interaction"
27,0,2,To what extent will you prefer the chatbot over Google search for the answers?
27,0,2,preference
27,1,2,"Hey girl, Will you choose the chatbot to find UofSC info for the future use?"
27,0,2,future
27,1,2,"Hey girl, What's your overall satisfaction of using the chatbot to find the school information?"
27,0,2,overall
27,1,2,"Hey girl, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
27,0,2,Are you currently a student studying less than 2 years at UofSC?
27,1,2,"Hey girl, answer"
27,0,2,What's your gender?
27,1,2,"Hey girl, gender"
27,0,2,What's your age?
27,0,2,age
27,1,2,"Hey girl, Are you married?"
27,0,2,marriage
27,1,2,"Hey girl, What is your current completed education level?"
27,0,2,education
27,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
28,1,2,"Hey girl, Hi"
28,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
28,1,2,"Hey girl, Where is a good place to eat on campus?"
28,0,2,"Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
28,1,2,"Hey girl, Did you get the answer?"
28,0,2,helpful
28,1,2,"Hey girl, Thanks,  carry on!"
28,0,2,Is there housing near the horshoe?
28,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
28,0,2,Are there any dorms on the north side of campus?
28,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
28,1,2,"Hey girl, Where is available housing on campus?"
28,0,2,"There's a wide range of employment opportunities on campus designed to develop your essential,  marketable skills. Please refer to the webpage:  https://sc.edu/about/employment/student-employment/index.php  "
28,1,2,"Hey girl,  Also,  there are lots of graduate assistant postions for graduate students: https://sc.edu/study/colleges_schools/graduate_school/paying_for_graduate_school/assistantships/index.php "
28,0,2,Did you get the answer?
28,0,2,helpful
28,1,2,"Hey girl, Thanks,  carry on!"
28,0,2,How much does tuition cost?
28,1,2,"Hey girl, The estimated tuition and technology fee for the S.C. residents is $ 12, 688,  for nonresidents is $33, 928. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/undergraduate_admissions/tuition_scholarships/tuition/index.php"
28,0,2,Did you get the answer?
28,0,2,helpful
28,1,2,"Hey girl, Thanks,  carry on!"
28,0,2,How much does the meal plan cost?
28,1,2,"Hey girl, The resident on-campus housing price varies from $3100 to $6600 per semester. For more details,  please refer to the webpage: https://sc.edu/about/offices_and_divisions/housing/index.php; The off-campus apartment price in Columbia ranges from 500-1500 USD. A room can be found at 350-600 USD. Columbia offers a range of traditional,  family-friendly housing options and apartments. You can widen your search on websites such as ApartmentFinder.com,  ApartmentList.com,  Zillow.com,  Trulia.com,  and Homes.com."
28,0,2,Did you get the answer?
28,0,2,helpful
28,1,2,"Hey girl, Thanks,  carry on!"
28,0,2,When is the Fall 2023 application deadline?
28,1,2,"Hey girl, It may vary in different years. For 2022: Spring 2022 application deadline: November 1 Spring 2022 credentials deadline: December 19 Fall 2022 application deadline: July 1 Fall 2022 credentials deadline (including official transcripts): July 15 Summer 2022 (Classes begin in June) Summer 2022 application deadline: May 1 Summer 2022 credentials deadline (including official transcripts): May 15"
28,0,2,Did you get the answer?
28,1,2,"Hey girl, helpful"
28,0,2,"Thanks,  carry on!"
28,1,2,"Hey girl, Bye"
28,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
28,1,2,"Hey girl, Yes"
28,0,2,Are you satisfied with the answers to your questions?
28,1,2,"Hey girl, satisfy"
28,0,2,Are you satisfied with how the chatbot interacted with you?
28,1,2,"Hey girl, interaction"
28,0,2,To what extent will you prefer the chatbot over Google search for the answers?
28,1,2,"Hey girl, preference"
28,0,2,Will you choose the chatbot to find UofSC info for the future use?
28,0,2,future
28,1,2,"Hey girl, What's your overall satisfaction of using the chatbot to find the school information?"
28,0,2,overall
28,1,2,"Hey girl, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
28,0,2,Are you currently a student studying less than 2 years at UofSC?
28,1,2,"Hey girl, answer"
28,0,2,What's your gender?
28,1,2,"Hey girl, gender"
28,0,2,What's your age?
28,1,2,"Hey girl, age"
28,0,2,Are you married?
28,0,2,marriage
28,1,2,"Hey girl, What is your current completed education level?"
28,0,2,education
28,1,2,"Hey girl, Thanks for your participation and feedbacks. This is all about the experiment."
29,0,2,Hi
29,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
29,1,2,"Hey girl, What is there to eat on campus"
29,0,2,"Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
29,1,2,"Hey girl, Did you get the answer?"
29,0,2,helpful
29,0,2,"Thanks,  carry on!"
29,1,2,"Hey girl, Where to have lunch on campus"
29,0,2,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
29,1,2,"Hey girl, Did you get the answer?"
29,0,2,helpful
29,0,2,"Thanks,  carry on!"
29,1,2,"Hey girl, How's student living"
29,0,2,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
29,1,2,"Hey girl, Did you get the answer?"
29,1,2,"Hey girl, helpful"
29,1,2,"Hey girl, Thanks,  carry on!"
29,1,2,"Hey girl, How to find a place to stay"
29,0,2,How to find a place to stay
29,0,2,How do I find a place to stay
29,0,2,How about meal plan
29,1,2,"Hey girl, The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
29,0,2,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
29,1,2,"Hey girl, Did you get the answer?"
29,0,2,helpful
29,1,2,"Hey girl, Thanks,  carry on!"
29,0,2,What can I eat
29,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
29,1,2,"Hey girl, What can I eat on campus"
29,0,2,"Please check the campus buildings and facilities at https://sc.edu/about/offices_and_divisions/student_affairs/our_facilities/index.php. Also,  there is an interactive campus maps: https://www.sc.edu/visit/map/ "
29,1,2,"Hey girl, Did you get the answer?"
29,0,2,helpful
29,1,2,"Hey girl, Thanks,  carry on!"
29,0,2,Bye
29,1,2,"Hey girl, Could you give us some feedbacks regarding your experience? There will be 5 questions. "
29,0,2,Yes
29,1,2,"Hey girl, Are you satisfied with the answers to your questions?"
29,0,2,satisfy
29,1,2,"Hey girl, Are you satisfied with how the chatbot interacted with you?"
29,0,2,interaction
29,1,2,"Hey girl, To what extent will you prefer the chatbot over Google search for the answers?"
29,0,2,preference
29,1,2,"Hey girl, Will you choose the chatbot to find UofSC info for the future use?"
29,0,2,future
29,0,2,What's your overall satisfaction of using the chatbot to find the school information?
29,1,2,"Hey girl, overall"
29,0,2,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
29,1,2,"Hey girl, Are you currently a student studying less than 2 years at UofSC?"
29,0,2,answer
29,1,2,"Hey girl, What's your gender?"
29,0,2,gender
29,1,2,"Hey girl, What's your age?"
29,0,2,age
29,1,2,"Hey girl, Are you married?"
29,0,2,marriage
29,0,2,What is your current completed education level?
29,1,2,"Hey girl, education"
29,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
30,1,2,"Hey girl, Hi"
30,0,2,"Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
30,1,2,"Hey girl, Is there any housing available for international graduate students?"
30,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
30,1,2,"Hey girl, Tell me about housing"
30,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
30,1,2,"Hey girl, What's the cost of the student living?"
30,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
30,1,2,"Hey girl, What's the cost of the student living?"
30,0,2,"I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
30,0,2,How's about the meal plan?
30,0,2,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
30,1,2,"Hey girl, https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php"
30,1,2,"Hey girl, Did you get the answer?"
30,0,2,How to apply?
30,1,2,"Hey girl, adf"
30,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
30,0,2,How to apply?
30,1,2,"Hey girl, Bye"
30,0,2,Could you give us some feedbacks regarding your experience? There will be 5 questions. 
30,1,2,"Hey girl, Yes"
30,0,2,Are you satisfied with the answers to your questions?
30,1,2,"Hey girl, satisfy"
30,0,2,Are you satisfied with how the chatbot interacted with you?
30,1,2,"Hey girl, interaction"
30,0,2,To what extent will you prefer the chatbot over Google search for the answers?
30,1,2,"Hey girl, preference"
30,0,2,Will you choose the chatbot to find UofSC info for the future use?
30,1,2,"Hey girl, future"
30,0,2,What's your overall satisfaction of using the chatbot to find the school information?
30,0,2,overall
30,1,2,"Hey girl, Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
30,0,2,Are you currently a student studying less than 2 years at UofSC?
30,1,2,"Hey girl, answer"
30,0,2,What's your gender?
30,1,2,"Hey girl, gender"
30,0,2,What's your age?
30,1,2,"Hey girl, age"
30,0,2,Are you married?
30,1,2,"Hey girl, marriage"
30,0,2,What is your current completed education level?
30,0,2,education
30,1,2,"Hey girl, Thanks for your participation and feedbacks. This is all about the experiment."
31,0,2,Hi
31,1,2,"Hey girl, Hey! Welcome to the website of University of South Carolina,  Columbia. I can help you with some basic questions regarding application,  locations,  student housing,  dining on campus,  etc. How can I help you?"
31,0,2,How to apply?
31,0,2,Please refer to the webpage: https://sc.edu/apply/index.php 
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,helpful
31,1,2,"Hey girl, Thanks,  carry on!"
31,0,2,How much is the application fre?
31,0,2,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,How can I kno the application deadine
31,0,2,The application fee for undergradute is $65 (Common Application Fee without waiver);for general graduate program is $50. Other applications may cost more.
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,helpful
31,1,2,"Hey girl, Thanks,  carry on!"
31,1,2,"Hey girl, How to find a place to stay?"
31,0,2,How about the student living?
31,0,2,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,helpful
31,1,2,"Hey girl, Thanks,  carry on!"
31,0,2,cost of living
31,0,2,"For the on-campus housing,  please contact the help center for the customer service: https://sc.edu/about/offices_and_divisions/housing/help_center/index.php /n/ For the off-campus housing,  you should cantact your apartment leasing office. The school also provide consulting and legal service support for the off-campus living issues:  https://sc.edu/about/offices_and_divisions/off_campus_living_and_neighborhood_relations/find-housing/index.php"
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,helpful
31,1,2,"Hey girl, Thanks,  carry on!"
31,0,2,Where to have lunch
31,0,2,There's a number of lunch places within and around the campus. Please see the lunch places here https://sc.edu/experience/grab_a_bite/campus_restaurants_list.php 
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,helpful
31,1,2,"Hey girl, Thanks,  carry on!"
31,0,2,hwo about meal plan
31,0,2,"The are different kinds of meal plans for students and faculties. More about the meal plan,  please refer to the webpage: "
31,0,2,https://sc.edu/about/offices_and_divisions/dining_services/meal_plans/index.php
31,1,2,"Hey girl, Did you get the answer?"
31,0,2,helpful
31,1,2,"Hey girl, Thanks,  carry on!"
31,0,2,what to eat
31,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
31,0,2,what to eat on campus
31,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
31,0,2,What to eat on campus?
31,1,2,"Hey girl, I'm sorry,  I didn't quite understand that. Could you rephrase or ask another question? "
31,1,2,"Hey girl, How to find a place to stay?"
31,0,2,bye
31,1,2,"Hey girl, Could you give us some feedbacks regarding your experience? There will be 5 questions. "
31,0,2,Yes
31,1,2,"Hey girl, Are you satisfied with the answers to your questions?"
31,0,2,satisfy
31,1,2,"Hey girl, Are you satisfied with how the chatbot interacted with you?"
31,0,2,interaction
31,1,2,"Hey girl, To what extent will you prefer the chatbot over Google search for the answers?"
31,0,2,preference
31,1,2,"Hey girl, Will you choose the chatbot to find UofSC info for the future use?"
31,0,2,future
31,1,2,"Hey girl, What's your overall satisfaction of using the chatbot to find the school information?"
31,0,2,overall
31,0,2,"Thanks,  that's all for the feedbacks. The last part is regarding your demographic information."
31,1,2,"Hey girl, Are you currently a student studying less than 2 years at UofSC?"
31,0,2,answer
31,1,2,"Hey girl, What's your gender?"
31,0,2,gender
31,1,2,"Hey girl, What's your age?"
31,0,2,age
31,1,2,"Hey girl, Are you married?"
31,0,2,marriage
31,1,2,"Hey girl, What is your current completed education level?"
31,0,2,education
31,0,2,Thanks for your participation and feedbacks. This is all about the experiment.
